MATCH_EVENT_ID,TEAM_NAME,GAME_SEASON,DATE_OF_GAME,IS_KNOCKOUT_MATCH,HOME_OR_AWAY,LAT_LONG,LOCATION_X,LOCATION_Y,SHOT_DISTANCE,AREA_OF_SHOT,RANGE_OF_SHOT,SHOT_TYPE,SHOT_POWER,SHOT_BASICS,REMAINING_MINUTES,REMAINING_SECONDS,TOTAL_SECONDS_REMAINING,IS_GOAL
187.0,Manchester United,1997-98,1998-03-31,0,MANU @ TOR,"43.717098, -79.395917",123.0,220.0,45,Right Side Center(RC),24+ ft.,shot - 51,2,Penalty Spot,7,52,472,0
195.0,Manchester United,1997-98,1998-03-31,0,MANU @ TOR,"43.717098, -79.395917",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,2,Goal Area,6,53,413,1
238.0,Manchester United,1997-98,1998-03-31,0,MANU @ TOR,"43.717098, -79.395917",0.0,0.0,20,Unknown,Less Than 8 ft.,shot - 4,2,Goal Area,3,44,224,1
306.0,Manchester United,1997-98,1998-03-31,0,MANU @ TOR,"43.717098, -79.395917",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,3,Goal Area,8,11,491,0
309.0,Manchester United,1997-98,1998-03-31,0,MANU @ TOR,"43.717098, -79.395917",-66.0,233.0,44,Center(C),24+ ft.,shot - 3,3,Penalty Spot,7,50,470,0
135.0,Manchester United,1997-98,1998-04-02,0,MANU @ NJN,"40.643505, -73.939507",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,11,4,664,1
180.0,Manchester United,1997-98,1998-04-02,0,MANU @ NJN,"40.643505, -73.939507",81.0,237.0,45,Right Side Center(RC),24+ ft.,shot - 36,2,Penalty Spot,5,50,350,1
184.0,Manchester United,1997-98,1998-04-02,0,MANU @ NJN,"40.643505, -73.939507",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,4,59,299,1
424.0,Manchester United,1997-98,1998-04-02,0,MANU @ NJN,"40.643505, -73.939507",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,9,49,589,1
449.0,Manchester United,1997-98,1998-04-02,0,MANU @ NJN,"40.643505, -73.939507",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,7,2,422,0
523.0,Manchester United,1997-98,1998-04-02,0,MANU @ NJN,"40.643505, -73.939507",0.0,0.0,20,Unknown,Less Than 8 ft.,shot - 1,4,Goal Area,0,55,55,1
257.0,Manchester United,1997-98,1998-04-03,0,MANU @ CLE,"41.484971, -81.671552",57.0,38.0,26,Center(C),Less Than 8 ft.,shot - 3,3,Goal Line,7,4,424,1
317.0,Unknown,1997-98,1998-04-03,0,MANU @ CLE,"41.484971, -81.671552",-171.0,181.0,44,Left Side Center(LC),Unknown,shot - 36,3,Penalty Spot,1,24,84,0
355.0,Manchester United,1997-98,1998-04-03,0,MANU @ CLE,"41.484971, -81.671552",85.0,117.0,34,Right Side(R),8-16 ft.,shot - 12,4,Mid Range,9,32,572,0
89.0,Manchester United,1997-98,1998-04-05,0,MANU @ DET,"42.379455, -83.115635",130.0,12.0,33,Right Side(R),8-16 ft.,shot - 3,1,Mid Range,2,11,131,0
169.0,Manchester United,1997-98,1998-04-05,0,MANU @ DET,"42.379455, -83.115635",-169.0,23.0,37,Left Side(L),16-24 ft.,shot - 3,2,Mid Range,5,44,344,0
486.0,Manchester United,1997-98,1998-04-05,0,MANU @ DET,"42.379455, -83.115635",-244.0,-5.0,44,Left Side(L),24+ ft.,shot - 53,5,Left Corner,2,3,123,0
490.0,Manchester United,1997-98,1998-04-05,0,MANU @ DET,"42.379455, -83.115635",-205.0,164.0,46,Left Side Center(LC),24+ ft.,shot - 3,5,Unknown,1,20,80,0
371.0,Manchester United,1997-98,1998-04-08,0,MANU vs. VAN,"42.982923, -71.446094",-94.0,-1.0,29,Left Side(L),8-16 ft.,shot - 36,3,Mid Range,3,31,211,0
473.0,Manchester United,1997-98,1998-04-08,0,MANU vs. VAN,"42.982923, -71.446094",-160.0,212.0,46,Left Side Center(LC),24+ ft.,shot - 6,4,Penalty Spot,6,16,376,0
100.0,Manchester United,1997-98,1998-04-10,0,MANU vs. PHX,"42.982923, -71.446094",-23.0,27.0,23,Center(C),Less Than 8 ft.,shot - 3,1,Unknown,0,34,34,0
420.0,Manchester United,1997-98,1998-04-10,0,MANU vs. PHX,"42.982923, -71.446094",53.0,267.0,47,Center(C),24+ ft.,shot - 3,4,Penalty Spot,8,7,487,0
526.0,Manchester United,1997-98,1998-04-10,0,MANU vs. PHX,"42.982923, -71.446094",-151.0,216.0,46,Left Side Center(LC),24+ ft.,shot - 3,4,Penalty Spot,0,12,12,0
236.0,Manchester United,1997-98,1998-04-11,0,MANU @ GSW,"37.754130, -122.437947",181.0,175.0,45,Right Side Center(RC),24+ ft.,shot - 6,2,Penalty Spot,3,26,206,1
258.0,Manchester United,1997-98,1998-04-11,0,MANU @ GSW,"37.754130, -122.437947",-173.0,-16.0,37,Left Side(L),16-24 ft.,shot - 36,2,Mid Range,0,43,43,0
340.0,Unknown,1997-98,1998-04-11,0,MANU @ GSW,"37.754130, -122.437947",-94.0,70.0,31,Left Side(L),8-16 ft.,shot - 52,3,Mid Range,4,6,246,0
385.0,Manchester United,1997-98,1998-04-13,0,Unknown,"29.444994, -98.524120",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,4,Goal Area,8,38,518,1
427.0,Unknown,1997-98,1998-04-13,0,MANU @ SAS,"29.444994, -98.524120",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 56,4,Goal Area,4,49,289,1
90.0,Manchester United,1997-98,1998-04-14,0,Unknown,"32.757824, -96.786653",-109.0,70.0,32,Left Side(L),8-16 ft.,shot - 54,1,Mid Range,0,52,52,0
178.0,Manchester United,1997-98,1998-04-14,0,MANU @ DAL,"32.757824, -96.786653",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,4,8,248,1
,Manchester United,1997-98,1998-04-14,0,MANU @ DAL,"32.757824, -96.786653",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,8,18,498,1
399.0,Manchester United,1997-98,1998-04-14,0,MANU @ DAL,"32.757824, -96.786653",51.0,53.0,27,Center(C),Less Than 8 ft.,shot - 3,4,Goal Line,6,18,378,0
413.0,Manchester United,1997-98,1998-04-14,0,MANU @ DAL,"32.757824, -96.786653",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,4,37,277,0
417.0,Manchester United,1997-98,1998-04-14,0,MANU @ DAL,"32.757824, -96.786653",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,4,18,258,0
69.0,Unknown,1997-98,1998-04-17,0,MANU vs. DAL,"42.982923, -71.446094",-21.0,257.0,45,Center(C),24+ ft.,shot - 51,1,Unknown,2,54,174,1
105.0,Manchester United,1997-98,1998-04-19,0,Unknown,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,0,37,37,0
115.0,Manchester United,1997-98,1998-04-19,0,MANU vs. UTA,"42.982923, -71.446094",-182.0,242.0,50,Left Side Center(LC),24+ ft.,shot - 50,1,Penalty Spot,0,0,0,0
123.0,Manchester United,1997-98,1998-04-19,0,MANU vs. UTA,"42.982923, -71.446094",-6.0,70.0,27,Center(C),Less Than 8 ft.,shot - 3,2,Goal Line,10,58,658,1
128.0,Manchester United,1997-98,1998-04-19,0,MANU vs. UTA,"42.982923, -71.446094",25.0,77.0,28,Center(C),8-16 ft.,shot - 25,2,Unknown,10,24,624,0
199.0,Manchester United,1997-98,1998-04-19,0,MANU vs. UTA,"42.982923, -71.446094",89.0,158.0,38,Right Side Center(RC),16-24 ft.,shot - 29,2,Mid Range,3,38,218,1
234.0,Manchester United,1997-98,1998-04-19,0,MANU vs. UTA,"42.982923, -71.446094",-74.0,443.0,64,Mid Ground(MG),Back Court Shot,shot - 36,2,Mid Ground Line,0,0,0,0
410.0,Manchester United,1997-98,1998-04-19,0,MANU vs. UTA,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,5,43,343,1
433.0,Manchester United,1997-98,1998-04-19,0,MANU vs. UTA,"42.982923, -71.446094",0.0,0.0,20,Center(C),Unknown,shot - 4,4,Unknown,3,30,210,1
454.0,Manchester United,1997-98,1998-04-19,0,MANU vs. UTA,"42.982923, -71.446094",55.0,265.0,47,Center(C),24+ ft.,shot - 3,4,Penalty Spot,1,1,61,1
21.0,Manchester United,1998-99,1999-02-05,0,MANU vs. HOU,"42.982923, -71.446094",130.0,33.0,33,Right Side(R),8-16 ft.,shot - 53,1,Mid Range,9,40,580,0
25.0,Manchester United,1998-99,1999-02-05,0,MANU vs. HOU,"42.982923, -71.446094",-36.0,201.0,40,Center(C),16-24 ft.,shot - 3,1,Mid Range,9,7,547,0
163.0,Manchester United,1998-99,1999-02-05,0,MANU vs. HOU,"42.982923, -71.446094",-207.0,1.0,40,Left Side(L),16-24 ft.,shot - 3,2,Mid Range,8,58,538,1
231.0,Manchester United,1998-99,1999-02-05,0,MANU vs. HOU,"42.982923, -71.446094",18.0,128.0,32,Center(C),8-16 ft.,shot - 3,2,Goal Line,2,10,130,0
401.0,Manchester United,1998-99,1999-02-05,0,MANU vs. HOU,"42.982923, -71.446094",190.0,-18.0,39,Right Side(R),16-24 ft.,shot - 9,4,Mid Range,10,23,623,1
467.0,Manchester United,1998-99,1999-02-05,0,Unknown,"42.982923, -71.446094",132.0,132.0,38,Right Side Center(RC),16-24 ft.,shot - 3,4,Mid Range,2,47,167,0
506.0,Manchester United,1998-99,1999-02-05,0,MANU vs. HOU,"42.982923, -71.446094",70.0,100.0,32,Right Side(R),8-16 ft.,shot - 3,4,Goal Line,0,30,30,0
39.0,Manchester United,1998-99,1999-02-07,0,MANU vs. UTA,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,7,57,477,1
103.0,Manchester United,1998-99,1999-02-07,0,Unknown,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,1,Goal Area,0,46,46,1
399.0,Manchester United,1998-99,1999-02-07,0,MANU vs. UTA,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,11,18,678,1
409.0,Manchester United,1998-99,1999-02-07,0,MANU vs. UTA,"42.982923, -71.446094",-199.0,109.0,42,Left Side(L),16-24 ft.,shot - 3,4,Unknown,10,9,609,0
156.0,Manchester United,1998-99,1999-02-08,0,MANU @ SAS,"29.444994, -98.524120",171.0,177.0,44,Right Side Center(RC),24+ ft.,shot - 3,2,Penalty Spot,7,25,445,0
166.0,Manchester United,1998-99,1999-02-08,0,MANU @ SAS,"29.444994, -98.524120",25.0,18.0,23,Center(C),Less Than 8 ft.,shot - 39,2,Goal Area,6,14,374,1
172.0,Manchester United,1998-99,1999-02-08,0,MANU @ SAS,"29.444994, -98.524120",93.0,132.0,36,Right Side Center(RC),16-24 ft.,shot - 3,2,Mid Range,5,46,346,1
211.0,Manchester United,1998-99,1999-02-08,0,MANU @ SAS,"29.444994, -98.524120",-130.0,132.0,38,Left Side Center(LC),16-24 ft.,shot - 3,2,Mid Range,0,3,3,1
325.0,Manchester United,1998-99,1999-02-08,0,MANU @ SAS,"29.444994, -98.524120",186.0,23.0,38,Unknown,16-24 ft.,shot - 42,3,Mid Range,0,2,2,0
394.0,Manchester United,1998-99,1999-02-08,0,MANU @ SAS,"29.444994, -98.524120",-182.0,171.0,44,Left Side Center(LC),Unknown,shot - 44,4,Penalty Spot,3,21,201,0
51.0,Manchester United,1998-99,1999-02-10,0,MANU @ DEN,"39.739968, -104.954013",-42.0,46.0,26,Center(C),Less Than 8 ft.,shot - 44,1,Goal Line,4,59,299,0
169.0,Manchester United,1998-99,1999-02-10,0,MANU @ DEN,"39.739968, -104.954013",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 44,2,Goal Area,6,30,390,1
332.0,Manchester United,1998-99,1999-02-10,0,MANU @ DEN,"39.739968, -104.954013",158.0,25.0,35,Right Side(R),8-16 ft.,shot - 3,3,Mid Range,1,52,112,0
424.0,Manchester United,1998-99,1999-02-10,0,MANU @ DEN,"39.739968, -104.954013",179.0,184.0,45,Right Side Center(RC),24+ ft.,shot - 3,4,Penalty Spot,4,27,267,1
448.0,Manchester United,1998-99,1999-02-10,0,MANU @ DEN,"39.739968, -104.954013",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 32,4,Unknown,1,35,95,1
50.0,Manchester United,1998-99,1999-02-11,0,MANU @ MIN,"46.667324, -94.419250",162.0,113.0,39,Unknown,16-24 ft.,shot - 36,1,Mid Range,6,10,370,0
273.0,Manchester United,1998-99,1999-02-11,0,MANU @ MIN,"46.667324, -94.419250",-42.0,207.0,41,Center(C),16-24 ft.,shot - 3,3,Mid Range,9,22,562,0
276.0,Manchester United,1998-99,1999-02-11,0,MANU @ MIN,"46.667324, -94.419250",25.0,162.0,36,Center(C),16-24 ft.,shot - 3,3,Mid Range,8,57,537,1
350.0,Manchester United,1998-99,1999-02-11,0,MANU @ MIN,"46.667324, -94.419250",154.0,151.0,41,Right Side Center(RC),16-24 ft.,shot - 32,3,Mid Range,0,42,42,0
354.0,Manchester United,1998-99,1999-02-11,0,MANU @ MIN,"46.667324, -94.419250",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,0,5,5,0
421.0,Manchester United,1998-99,1999-02-11,0,MANU @ MIN,"46.667324, -94.419250",190.0,-12.0,39,Unknown,16-24 ft.,shot - 3,4,Mid Range,4,16,256,0
145.0,Manchester United,1998-99,1999-02-14,0,MANU vs. IND,"42.982923, -71.446094",-59.0,93.0,31,Left Side(L),8-16 ft.,shot - 5,2,Goal Line,8,39,519,0
214.0,Manchester United,1998-99,1999-02-14,0,MANU vs. IND,"42.982923, -71.446094",132.0,-29.0,33,Right Side(R),Unknown,shot - 3,2,Mid Range,1,25,85,0
235.0,Manchester United,1998-99,1999-02-14,0,MANU vs. IND,"42.982923, -71.446094",-14.0,585.0,78,Mid Ground(MG),Back Court Shot,shot - 3,2,Mid Ground Line,0,0,0,0
465.0,Manchester United,1998-99,1999-02-14,0,MANU vs. IND,"42.982923, -71.446094",154.0,1.0,35,Right Side(R),8-16 ft.,shot - 3,4,Mid Range,0,53,53,1
492.0,Manchester United,1998-99,1999-02-14,0,MANU vs. IND,"42.982923, -71.446094",12.0,287.0,48,Center(C),24+ ft.,shot - 3,4,Penalty Spot,0,4,4,1
23.0,Manchester United,1998-99,1999-02-16,0,MANU vs. CHH,"42.982923, -71.446094",96.0,141.0,37,Right Side Center(RC),16-24 ft.,shot - 3,1,Mid Range,9,3,543,0
39.0,Manchester United,1998-99,1999-02-16,0,MANU vs. CHH,"42.982923, -71.446094",102.0,184.0,41,Right Side Center(RC),16-24 ft.,shot - 3,1,Mid Range,7,34,454,1
48.0,Manchester United,1998-99,1999-02-16,0,MANU vs. CHH,"42.982923, -71.446094",111.0,222.0,44,Right Side Center(RC),24+ ft.,shot - 36,1,Penalty Spot,6,39,399,0
109.0,Manchester United,1998-99,1999-02-16,0,MANU vs. CHH,"42.982923, -71.446094",-31.0,96.0,30,Center(C),8-16 ft.,shot - 3,1,Goal Line,0,3,3,0
118.0,Unknown,1998-99,1999-02-16,0,MANU vs. CHH,"42.982923, -71.446094",-212.0,74.0,42,Left Side(L),16-24 ft.,shot - 3,2,Mid Range,11,54,714,1
133.0,Manchester United,1998-99,1999-02-16,0,MANU vs. CHH,"42.982923, -71.446094",132.0,-1.0,33,Right Side(R),8-16 ft.,shot - 3,2,Mid Range,10,58,658,0
215.0,Manchester United,1998-99,1999-02-16,0,MANU vs. CHH,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,2,49,169,1
15.0,Manchester United,1998-99,1999-02-17,0,MANU vs. DAL,"42.982923, -71.446094",162.0,85.0,38,Right Side(R),16-24 ft.,shot - 34,1,Mid Range,10,23,623,1
163.0,Manchester United,1998-99,1999-02-17,0,MANU vs. DAL,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,9,27,567,1
215.0,Manchester United,1998-99,1999-02-17,0,MANU vs. DAL,"42.982923, -71.446094",74.0,18.0,27,Center(C),Less Than 8 ft.,shot - 3,2,Goal Line,3,50,230,0
436.0,Manchester United,1998-99,1999-02-17,0,MANU vs. DAL,"42.982923, -71.446094",-89.0,53.0,30,Left Side(L),8-16 ft.,shot - 46,4,Mid Range,6,33,393,0
96.0,Unknown,1998-99,1999-02-19,0,MANU vs. SAS,"42.982923, -71.446094",-113.0,31.0,31,Left Side(L),8-16 ft.,shot - 3,1,Mid Range,0,55,55,0
148.0,Manchester United,1998-99,1999-02-19,0,MANU vs. SAS,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,8,40,520,0
209.0,Manchester United,1998-99,1999-02-19,0,MANU vs. SAS,"42.982923, -71.446094",51.0,70.0,28,Unknown,Unknown,shot - 3,2,Goal Line,2,40,160,1
229.0,Manchester United,1998-99,1999-02-19,0,MANU vs. SAS,"42.982923, -71.446094",108.0,136.0,37,Right Side Center(RC),16-24 ft.,shot - 36,2,Mid Range,0,45,45,0
307.0,Manchester United,1998-99,1999-02-19,0,MANU vs. SAS,"42.982923, -71.446094",171.0,76.0,38,Right Side(R),16-24 ft.,shot - 3,3,Mid Range,5,48,348,0
313.0,Manchester United,1998-99,1999-02-19,0,MANU vs. SAS,"42.982923, -71.446094",42.0,16.0,24,Center(C),Less Than 8 ft.,shot - 50,3,Goal Line,5,27,327,1
379.0,Manchester United,1998-99,1999-02-19,0,MANU vs. SAS,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,11,48,708,0
,Manchester United,1998-99,1999-02-19,0,MANU vs. SAS,"42.982923, -71.446094",121.0,3.0,32,Right Side(R),8-16 ft.,shot - 3,4,Mid Range,3,2,182,1
13.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",-100.0,171.0,39,Left Side Center(LC),16-24 ft.,shot - 46,1,Mid Range,10,51,651,0
57.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",12.0,38.0,23,Center(C),Less Than 8 ft.,shot - 19,1,Unknown,6,9,369,0
181.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",-23.0,126.0,32,Center(C),8-16 ft.,shot - 3,2,Goal Line,6,56,416,0
204.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",154.0,3.0,35,Right Side(R),8-16 ft.,shot - 3,2,Mid Range,4,48,288,1
212.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",154.0,21.0,35,Right Side(R),Unknown,shot - 18,2,Mid Range,3,29,209,0
229.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",-214.0,164.0,46,Left Side Center(LC),24+ ft.,shot - 14,2,Penalty Spot,1,45,105,0
236.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",-121.0,143.0,38,Left Side Center(LC),16-24 ft.,shot - 3,2,Mid Range,1,17,77,0
468.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",-42.0,263.0,46,Center(C),24+ ft.,shot - 28,4,Penalty Spot,4,0,240,0
484.0,Manchester United,1998-99,1999-02-21,0,MANU @ SEA,"47.633181, -122.308343",55.0,31.0,26,Center(C),Less Than 8 ft.,shot - 3,4,Goal Line,2,51,171,1
33.0,Manchester United,1998-99,1999-02-22,0,MANU @ DEN,"39.739968, -104.954013",158.0,5.0,35,Right Side(R),8-16 ft.,shot - 3,1,Mid Range,7,32,452,0
291.0,Manchester United,1998-99,1999-02-22,0,MANU @ DEN,"39.739968, -104.954013",-166.0,124.0,40,Left Side Center(LC),Unknown,shot - 36,3,Mid Range,10,32,632,0
338.0,Manchester United,1998-99,1999-02-22,0,MANU @ DEN,"39.739968, -104.954013",-136.0,40.0,34,Left Side(L),8-16 ft.,shot - 21,3,Mid Range,6,16,376,1
347.0,Manchester United,1998-99,1999-02-22,0,MANU @ DEN,"39.739968, -104.954013",0.0,0.0,20,Center(C),Unknown,shot - 4,3,Goal Area,5,0,300,1
400.0,Manchester United,1998-99,1999-02-22,0,MANU @ DEN,"39.739968, -104.954013",151.0,218.0,46,Right Side Center(RC),24+ ft.,shot - 36,4,Unknown,11,48,708,0
419.0,Manchester United,1998-99,1999-02-22,0,MANU @ DEN,"39.739968, -104.954013",151.0,33.0,35,Right Side(R),8-16 ft.,shot - 3,4,Mid Range,10,1,601,1
580.0,Manchester United,1998-99,1999-02-22,0,Unknown,"39.739968, -104.954013",-216.0,196.0,49,Left Side Center(LC),24+ ft.,shot - 3,5,Penalty Spot,0,3,3,0
7.0,Manchester United,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",121.0,162.0,40,Right Side Center(RC),16-24 ft.,shot - 49,1,Mid Range,11,14,674,1
35.0,Manchester United,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",158.0,121.0,39,Right Side Center(RC),16-24 ft.,shot - 0,1,Mid Range,7,43,463,0
62.0,Manchester United,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",-134.0,93.0,36,Left Side(L),16-24 ft.,shot - 12,1,Mid Range,5,16,316,0
133.0,Manchester United,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",136.0,233.0,46,Right Side Center(RC),24+ ft.,shot - 54,2,Penalty Spot,11,26,686,0
231.0,Manchester United,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",1.0,5.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,3,11,191,1
312.0,Manchester United,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",1.0,10.0,21,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,10,41,641,1
325.0,Unknown,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",143.0,244.0,48,Right Side Center(RC),24+ ft.,shot - 28,3,Penalty Spot,9,8,548,0
346.0,Unknown,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",149.0,111.0,38,Right Side Center(RC),16-24 ft.,shot - 47,3,Mid Range,6,2,362,0
527.0,Manchester United,1998-99,1999-02-23,0,MANU @ VAN,"49.250068, -123.114646",42.0,267.0,47,Center(C),24+ ft.,shot - 3,4,Penalty Spot,0,34,34,0
35.0,Manchester United,1998-99,1999-02-25,0,MANU @ LAC,"34.189593, -118.471724",14.0,121.0,32,Center(C),8-16 ft.,shot - 3,1,Goal Line,6,35,395,0
72.0,Manchester United,1998-99,1999-02-25,0,MANU @ LAC,"34.189593, -118.471724",-134.0,139.0,39,Left Side Center(LC),16-24 ft.,shot - 56,1,Mid Range,3,11,191,0
208.0,Manchester United,1998-99,1999-02-25,0,MANU @ LAC,"34.189593, -118.471724",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 1,3,Unknown,11,52,712,1
88.0,Manchester United,1998-99,1999-02-26,0,MANU vs. LAC,"42.982923, -71.446094",85.0,128.0,35,Right Side(R),Unknown,shot - 3,1,Mid Range,4,59,299,0
186.0,Manchester United,1998-99,1999-02-26,0,MANU vs. LAC,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,9,34,574,1
524.0,Manchester United,1998-99,1999-02-26,0,MANU vs. LAC,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,6,10,370,1
36.0,Manchester United,1998-99,1999-02-28,0,MANU vs. HOU,"42.982923, -71.446094",-106.0,53.0,31,Left Side(L),8-16 ft.,shot - 3,1,Mid Range,7,35,455,0
61.0,Manchester United,1998-99,1999-02-28,0,MANU vs. HOU,"42.982923, -71.446094",-171.0,194.0,45,Left Side Center(LC),24+ ft.,shot - 3,1,Penalty Spot,5,7,307,0
,Manchester United,1998-99,1999-02-28,0,MANU vs. HOU,"42.982923, -71.446094",136.0,3.0,33,Right Side(R),Unknown,shot - 7,2,Mid Range,3,57,237,1
198.0,Manchester United,1998-99,1999-02-28,0,MANU vs. HOU,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 1,2,Goal Area,3,0,180,1
262.0,Manchester United,1998-99,1999-02-28,0,MANU vs. HOU,"42.982923, -71.446094",51.0,68.0,28,Right Side(R),8-16 ft.,shot - 2,3,Goal Line,6,59,419,0
400.0,Manchester United,1998-99,1999-02-28,0,Unknown,"42.982923, -71.446094",-36.0,96.0,30,Center(C),8-16 ft.,shot - 19,4,Goal Line,7,6,426,1
402.0,Manchester United,1998-99,1999-02-28,0,MANU vs. HOU,"42.982923, -71.446094",-48.0,14.0,25,Center(C),Less Than 8 ft.,shot - 3,4,Goal Line,6,35,395,0
17.0,Unknown,1998-99,1999-03-01,0,MANU @ PHX,"33.552026, -112.071667",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,9,48,588,1
22.0,Manchester United,1998-99,1999-03-01,0,MANU @ PHX,"33.552026, -112.071667",63.0,147.0,35,Center(C),Unknown,shot - 25,1,Mid Range,8,39,519,0
234.0,Manchester United,1998-99,1999-03-01,0,MANU @ PHX,"33.552026, -112.071667",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,10,48,648,1
285.0,Manchester United,1998-99,1999-03-01,0,MANU @ PHX,"33.552026, -112.071667",1.0,48.0,24,Center(C),Less Than 8 ft.,shot - 3,3,Goal Line,4,48,288,0
399.0,Manchester United,1998-99,1999-03-01,0,MANU @ PHX,"33.552026, -112.071667",-158.0,192.0,44,Left Side Center(LC),Unknown,shot - 3,4,Penalty Spot,3,52,232,0
55.0,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,6,37,397,0
140.0,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",0.0,0.0,20,Center(C),Unknown,shot - 4,1,Goal Area,0,2,2,1
255.0,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",121.0,-1.0,32,Right Side(R),8-16 ft.,shot - 10,2,Unknown,1,57,117,0
298.0,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",130.0,36.0,33,Unknown,8-16 ft.,shot - 3,3,Mid Range,10,19,619,0
317.0,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",143.0,46.0,35,Right Side(R),8-16 ft.,shot - 3,3,Mid Range,8,40,520,0
,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,6,37,397,1
354.0,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,3,Goal Area,5,17,317,1
366.0,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",143.0,-12.0,34,Right Side(R),8-16 ft.,shot - 3,3,Mid Range,4,2,242,1
490.0,Manchester United,1998-99,1999-03-03,0,MANU vs. PHX,"42.982923, -71.446094",-119.0,-12.0,31,Left Side(L),8-16 ft.,shot - 7,4,Mid Range,5,18,318,1
